sk_review_id,sk_movie_id,qtd_avaliacoes_usuarios,nota_media_usuarios
f7f0b3d4aa4e46094cb660dfe202cff18edc9e14c28bbf5c789b41bb992a6015,f7f0b3d4aa4e46094cb660dfe202cff18edc9e14c28bbf5c789b41bb992a6015,1,0.0
305129a9f29847c34410bc998665066eece8b207ca0aa238b3c04348a240d9b4,305129a9f29847c34410bc998665066eece8b207ca0aa238b3c04348a240d9b4,1,2.5
513b5974a67ee50df0268493063f8cc678d86c622d6feb9d6a5c265c5a9e1e49,513b5974a67ee50df0268493063f8cc678d86c622d6feb9d6a5c265c5a9e1e49,1,7.3
97b6f0e086af81a9ee8af69527e8363d4bbd692bad8e900e73658b83cf6e655c,97b6f0e086af81a9ee8af69527e8363d4bbd692bad8e900e73658b83cf6e655c,1,6.5
2703093a7a0ea272004022efb96d60270afeb0f6ae5d2b87c450a9f4d75fbd96,2703093a7a0ea272004022efb96d60270afeb0f6ae5d2b87c450a9f4d75fbd96,1,8.9
0cab76ec1487e6304fd00ec83786b3c4b81073fcb361e27991fcadcd0b276de9,0cab76ec1487e6304fd00ec83786b3c4b81073fcb361e27991fcadcd0b276de9,1,4.3
1a9af606cdb237e082a04bad0b15197837a13b1d10e28b3c412d71b286921e35,1a9af606cdb237e082a04bad0b15197837a13b1d10e28b3c412d71b286921e35,1,3.9
fa6af6dd7c9921830b6c9b41ad48604d05cd4e75247f7510c7897cf7d8add621,fa6af6dd7c9921830b6c9b41ad48604d05cd4e75247f7510c7897cf7d8add621,1,7.4
6f4964c8f2ea2079570a552718db88074b17357bf8304788e558de2be9b5be73,6f4964c8f2ea2079570a552718db88074b17357bf8304788e558de2be9b5be73,1,2.1
717f828bccc34208811935b790deebdc69323a6a7fd6cd28d491d761bca1770c,717f828bccc34208811935b790deebdc69323a6a7fd6cd28d491d761bca1770c,0,
b58e19242da306ca89c5c88c33f47e7d2ace50b2db25a3f07f318adde2e34a25,b58e19242da306ca89c5c88c33f47e7d2ace50b2db25a3f07f318adde2e34a25,1,6.0
3a28f3d0bb77d37f345a377b4948f8aa63cfd8e9cc05cc364253f96ac8efe33d,3a28f3d0bb77d37f345a377b4948f8aa63cfd8e9cc05cc364253f96ac8efe33d,2,3.65
a7e9d71185a4d0a89ff2d410614920a6c38aee50b7e5f2df8744cd8c12846e99,a7e9d71185a4d0a89ff2d410614920a6c38aee50b7e5f2df8744cd8c12846e99,1,7.9
54199562ba2e16b5d5e6ad8a375bfd41c0d6eaa1b20a9b6f18e8b76d52507c67,54199562ba2e16b5d5e6ad8a375bfd41c0d6eaa1b20a9b6f18e8b76d52507c67,1,0.4
ae67ec7f6a861d076a78de7a067e7af1a84e635a39e4a6363eadc7601f1001c3,ae67ec7f6a861d076a78de7a067e7af1a84e635a39e4a6363eadc7601f1001c3,1,4.5
c65aa2b1ea0b4f074aa074cc724022b3dfbd21024eaa0515ab0086c626ff71ec,c65aa2b1ea0b4f074aa074cc724022b3dfbd21024eaa0515ab0086c626ff71ec,2,7.55
3a932830532428889f7dc26afb80542af6f6874931f2f9b3863f6d048ec968b3,3a932830532428889f7dc26afb80542af6f6874931f2f9b3863f6d048ec968b3,1,6.4
5e4aba09474b7376435e4ff9888c3aeb6d77bbff0839550f07b36145f927fd2e,5e4aba09474b7376435e4ff9888c3aeb6d77bbff0839550f07b36145f927fd2e,1,3.0
ccf372baa6510e18edb05c5cc4943219f3843c04ce5357b0aecf39faa36336d9,ccf372baa6510e18edb05c5cc4943219f3843c04ce5357b0aecf39faa36336d9,2,4.5
d60e8afa5ebe3e9ba18700d8a656d864fd0342d2eafee26d30d0b46f474106ef,d60e8afa5ebe3e9ba18700d8a656d864fd0342d2eafee26d30d0b46f474106ef,1,7.2
053e8ee97cc5fabdd35e4c34929aab521742c8e6e069cf35f0943bf27b70523b,053e8ee97cc5fabdd35e4c34929aab521742c8e6e069cf35f0943bf27b70523b,1,6.7
7fb0f0506be86d41d64a23c9196cd1955a34a62028f87261b343d2f3ee640e46,7fb0f0506be86d41d64a23c9196cd1955a34a62028f87261b343d2f3ee640e46,2,3.1
8534c9ac78e3d9e4e2d2b54c7ed01577d2587d1216c73e6c9faa571c4b2342ba,8534c9ac78e3d9e4e2d2b54c7ed01577d2587d1216c73e6c9faa571c4b2342ba,0,
0ea1c215b896b33503255ba23632ca11d03c94ed3112f661e962f91b3aa6b140,0ea1c215b896b33503255ba23632ca11d03c94ed3112f661e962f91b3aa6b140,1,6.9
5f63d10ca58718ff7659159378b3ec013f58c56d9909553947424142e2718473,5f63d10ca58718ff7659159378b3ec013f58c56d9909553947424142e2718473,1,4.9
17c80d7130d8d7c7ea3cb1544d9cc87b1969cb00c4a134d8be693c269be87b83,17c80d7130d8d7c7ea3cb1544d9cc87b1969cb00c4a134d8be693c269be87b83,1,8.4
71dffd8df9c7f6abe37cdbdb55696e9e86aab3621c0340c2231e73f97e3901a6,71dffd8df9c7f6abe37cdbdb55696e9e86aab3621c0340c2231e73f97e3901a6,1,3.8
13bf5a649f9f9debb1aeeaffb0820f98267107048b6e4a97ebe53d41bc517d6d,13bf5a649f9f9debb1aeeaffb0820f98267107048b6e4a97ebe53d41bc517d6d,1,9.6
0455f4662e61256e3010add8a3fe961f298878e62cf53d823beb165efcd1dbe6,0455f4662e61256e3010add8a3fe961f298878e62cf53d823beb165efcd1dbe6,1,3.3
93b9bd79e1616b7a1862c8e6e169b937472e7a9fda0ffc039fbee2baa8928bab,93b9bd79e1616b7a1862c8e6e169b937472e7a9fda0ffc039fbee2baa8928bab,2,5.8
9b4bf2b8d75d16ed1f1908a8c9d0fd807db92c0338baf00305c1446166d04bb8,9b4bf2b8d75d16ed1f1908a8c9d0fd807db92c0338baf00305c1446166d04bb8,1,3.8
3d0fb1dfec65700b5ce6eff9c1e729ca545930e9f4006cc5c85a4194dfb832b1,3d0fb1dfec65700b5ce6eff9c1e729ca545930e9f4006cc5c85a4194dfb832b1,1,3.5
891d3d71259842ccf48ce0c1e9ab18e2315ae2ac7f8fdd475f47b3e2ffd412f3,891d3d71259842ccf48ce0c1e9ab18e2315ae2ac7f8fdd475f47b3e2ffd412f3,1,8.5
ffe0566c5e1a508e21db7161b32d9eb856e89c034e9d55444b06e1147d2ee026,ffe0566c5e1a508e21db7161b32d9eb856e89c034e9d55444b06e1147d2ee026,1,1.2
9be620df352a653946b40d268e4c82d1a43c524a1eb6844a6fc9db20db49aec0,9be620df352a653946b40d268e4c82d1a43c524a1eb6844a6fc9db20db49aec0,0,
88f4b8c8a328124463cc0bca34a9398d2862fbf38fd610f4793a2c7231bd1750,88f4b8c8a328124463cc0bca34a9398d2862fbf38fd610f4793a2c7231bd1750,1,4.4
c638ccfa67cd4baaa3b148ac1c20337ba25ed4f29fb78078bd30c2747010ca26,c638ccfa67cd4baaa3b148ac1c20337ba25ed4f29fb78078bd30c2747010ca26,1,2.1
9989eb8fd448aa5440148d5ef149d817437931379bff1ea8b278e7aae9d6ed37,9989eb8fd448aa5440148d5ef149d817437931379bff1ea8b278e7aae9d6ed37,1,0.5
e623c1b5b45f70455da953d1f137fb38b192fe66583f9b77a0514a2ae1e53fb5,e623c1b5b45f70455da953d1f137fb38b192fe66583f9b77a0514a2ae1e53fb5,1,2.3
9de682e6c10e764aa34918aadb1668e9cd5adc7721b98f247db7dcbc05bb9c2c,9de682e6c10e764aa34918aadb1668e9cd5adc7721b98f247db7dcbc05bb9c2c,1,3.7
04292be1b1666745c17b3e0d73d7c4a8236ac8e1e5dc0c6f89bb4e5a6a63288f,04292be1b1666745c17b3e0d73d7c4a8236ac8e1e5dc0c6f89bb4e5a6a63288f,1,6.4
1110d35de251aa9ac06905cf17e194c7c95fba328b7a3b4bad52d6592a0e90db,1110d35de251aa9ac06905cf17e194c7c95fba328b7a3b4bad52d6592a0e90db,1,3.1
5a4219a4ab16feadfeeb0e68a6ed11986637e887c5cd2c73369edaac9f6d8432,5a4219a4ab16feadfeeb0e68a6ed11986637e887c5cd2c73369edaac9f6d8432,1,8.4
a11a101a8fbbeb4eee907257b8946087a62e34d0b35ab744d30e0876d72c0c91,a11a101a8fbbeb4eee907257b8946087a62e34d0b35ab744d30e0876d72c0c91,2,4.45
7154fe5d3048443c199f403f0788eb8c91d2f5b314fc39017a1df4aea48bd025,7154fe5d3048443c199f403f0788eb8c91d2f5b314fc39017a1df4aea48bd025,0,
7ac91403010bca639cc5bc3a5cde6f02a3c7d0e5beb197e27438fb8d7e5271ad,7ac91403010bca639cc5bc3a5cde6f02a3c7d0e5beb197e27438fb8d7e5271ad,1,5.7
825ed0af6c3c43fc5d9c0d599569d2d11744e031ee4af2325dcc45e15c41fb57,825ed0af6c3c43fc5d9c0d599569d2d11744e031ee4af2325dcc45e15c41fb57,0,
9d3c3260a3714084582898f3a65c765ed12ee57e6b431ea3e658815bb11d9eb1,9d3c3260a3714084582898f3a65c765ed12ee57e6b431ea3e658815bb11d9eb1,2,1.75
51ad0d9f9f845b72cf1d2f8ffcfebc659585c8972111f2b08893159d1dd0bc6b,51ad0d9f9f845b72cf1d2f8ffcfebc659585c8972111f2b08893159d1dd0bc6b,3,2.93
2a38f932b03a75e8dd1e89f45dda53885c30ece17142b17624c369e79bbcfa2a,2a38f932b03a75e8dd1e89f45dda53885c30ece17142b17624c369e79bbcfa2a,0,
6cd2a559412354c402b158f24bae10a901c4fe7f266c9be336ab23a4a20c4ffb,6cd2a559412354c402b158f24bae10a901c4fe7f266c9be336ab23a4a20c4ffb,1,0.0
d1500e57c4a97b9d1a435ca0d5e4aa39d3578fca9022a77fa5daecb283d51273,d1500e57c4a97b9d1a435ca0d5e4aa39d3578fca9022a77fa5daecb283d51273,1,8.1
6bb4c1442c0af483c1b25c8847af7d2464af3345cb877f820bedc5094df1e9d8,6bb4c1442c0af483c1b25c8847af7d2464af3345cb877f820bedc5094df1e9d8,1,0.4
e3027dd17cbf4a0ae1e8d83c924605e1ec33fd3854c016b605c8506237f6e08a,e3027dd17cbf4a0ae1e8d83c924605e1ec33fd3854c016b605c8506237f6e08a,2,5.15
5b7dbceb5edc8ead3dfc28c6247701c7aed7a791338e99d4344ed610842b1398,5b7dbceb5edc8ead3dfc28c6247701c7aed7a791338e99d4344ed610842b1398,2,6.2
6c8321b4ec52bcb9ef095442bd08661a543788077a129b2efdb1a378a1222af1,6c8321b4ec52bcb9ef095442bd08661a543788077a129b2efdb1a378a1222af1,1,7.4
6064cd1bb7a390f7d77342eef48fbaeec344c34352199d9af0bb7b4518352403,6064cd1bb7a390f7d77342eef48fbaeec344c34352199d9af0bb7b4518352403,1,7.3
d9e8cd235d0705f225cc92ddebef51e30c154630b1549ca69671c52ab6504322,d9e8cd235d0705f225cc92ddebef51e30c154630b1549ca69671c52ab6504322,1,3.7
4f6faa53212e8406d24a854eeaa1efb977547dabe0d5bad1b3c71b7b9b1426b7,4f6faa53212e8406d24a854eeaa1efb977547dabe0d5bad1b3c71b7b9b1426b7,1,7.9
36c928b78bfc079b207d3c6a8ae485b405a170dc5a0c8b4431f3276c9b75546a,36c928b78bfc079b207d3c6a8ae485b405a170dc5a0c8b4431f3276c9b75546a,1,9.3
a325233097eac18781efb72c8eeb59252ba7baaf11f4088515492faad1a3ce05,a325233097eac18781efb72c8eeb59252ba7baaf11f4088515492faad1a3ce05,1,8.0
df03698f038633cf58d857b7bb43987150f24584e840fb6e642002954f914b85,df03698f038633cf58d857b7bb43987150f24584e840fb6e642002954f914b85,1,9.9
f3fb1df6d710460d04276915261b505f5e749ffcbf84b81809238fdecda561aa,f3fb1df6d710460d04276915261b505f5e749ffcbf84b81809238fdecda561aa,1,7.1
aa2f98000e25897c285356aca0d6c073f8f269fe981ef1d455f01ab9cf14f253,aa2f98000e25897c285356aca0d6c073f8f269fe981ef1d455f01ab9cf14f253,1,3.3
52a5f8e94d661e166d6e0a4ede9799ded06ee38e906d5e6d8e354056f4f4feea,52a5f8e94d661e166d6e0a4ede9799ded06ee38e906d5e6d8e354056f4f4feea,1,9.2
b9334b24182fe0fca4c34f747c0ffa2754fc1b05252b8992e3ae0db1207d99f8,b9334b24182fe0fca4c34f747c0ffa2754fc1b05252b8992e3ae0db1207d99f8,1,5.8
9ec474cab8a14130845a50f492cf4192e006355d211540279cc18a9ea3605580,9ec474cab8a14130845a50f492cf4192e006355d211540279cc18a9ea3605580,1,2.6
22e1b2de39aba4382cb853df003de93d9b0e206888f100b9c711816ae1031e5f,22e1b2de39aba4382cb853df003de93d9b0e206888f100b9c711816ae1031e5f,0,
5aa6b4639e337d45cc59c0020d1c7a17b82a49b15131c236ea087eee8f991a38,5aa6b4639e337d45cc59c0020d1c7a17b82a49b15131c236ea087eee8f991a38,1,4.0
93fa19758369abb2f684cfd4d1f12901ff5ef5ad5a6a06e3058e718c6968d71e,93fa19758369abb2f684cfd4d1f12901ff5ef5ad5a6a06e3058e718c6968d71e,1,2.4
8971db5e9ada47041eb328c4b3e27beb9f42af8fa68b1770c60f6e41c08499d4,8971db5e9ada47041eb328c4b3e27beb9f42af8fa68b1770c60f6e41c08499d4,1,0.2
6110feeaf8aefbbaaa5478bfa7d4e01127855a690790223e5160e6eb26568bae,6110feeaf8aefbbaaa5478bfa7d4e01127855a690790223e5160e6eb26568bae,1,9.9
76e05a74ccc13088e48dd2bc9adc1030f3d21f27aa3f49694477042d7741ee01,76e05a74ccc13088e48dd2bc9adc1030f3d21f27aa3f49694477042d7741ee01,2,6.0
e054efad1f009c7c185dccbe4d6e6c3b27a3c9d02d5c43a8d7dcb66723255928,e054efad1f009c7c185dccbe4d6e6c3b27a3c9d02d5c43a8d7dcb66723255928,1,5.9
baa61cbf4ec52af02bb69388b2560cb62d9cb0ec508f6646d7e6c150e5c77b28,baa61cbf4ec52af02bb69388b2560cb62d9cb0ec508f6646d7e6c150e5c77b28,1,1.0
48a21629eaf845a29e532ca1c160b6354b378437b0290d6a77ed1c98fa34b132,48a21629eaf845a29e532ca1c160b6354b378437b0290d6a77ed1c98fa34b132,1,1.3
427f82a07403af7ee7171b575b1a1a25b087444b92d83a42cbf7c9a1f6450e67,427f82a07403af7ee7171b575b1a1a25b087444b92d83a42cbf7c9a1f6450e67,1,2.7
7c561c754009e2e7ac9d869ce343bb1f82478cf0734dccae6fb5217daf019414,7c561c754009e2e7ac9d869ce343bb1f82478cf0734dccae6fb5217daf019414,0,
3e864ef29c606e67af8a9da18a0be544f9507cacc876dbb645473d38e3297ef0,3e864ef29c606e67af8a9da18a0be544f9507cacc876dbb645473d38e3297ef0,1,4.5
b245e3300e736878c2c9d0215e1b39136f24318dc65bf0ed593f334075f54c10,b245e3300e736878c2c9d0215e1b39136f24318dc65bf0ed593f334075f54c10,2,7.0
c2455d1532188020273724a01cec657b34afeb95f17d3c5d2372fa5c51e6db52,c2455d1532188020273724a01cec657b34afeb95f17d3c5d2372fa5c51e6db52,1,3.5
6a1926a9972645ef189cbcae55b8a5a7ccbf87d37534330471757448d41c38e0,6a1926a9972645ef189cbcae55b8a5a7ccbf87d37534330471757448d41c38e0,2,3.55
add9ee5fad2158e3eb6a40fc0b324002f3b1b5243d8fcec734dfc0a7d2557bd1,add9ee5fad2158e3eb6a40fc0b324002f3b1b5243d8fcec734dfc0a7d2557bd1,1,4.5
1887ae47dcc68d883f3f6531d0c23b60f7af0b0ba126c56e4ad5a87c73684fd9,1887ae47dcc68d883f3f6531d0c23b60f7af0b0ba126c56e4ad5a87c73684fd9,1,1.2
9fe464ff56a8ebfb0be8e3adfee8f158916f581b3a6a5e1075c1ac4716f35005,9fe464ff56a8ebfb0be8e3adfee8f158916f581b3a6a5e1075c1ac4716f35005,1,5.3
498eb7dc8d6390130f88e0f2562a860b6e7ad3744e2a82c4a027e4747ac5f7fb,498eb7dc8d6390130f88e0f2562a860b6e7ad3744e2a82c4a027e4747ac5f7fb,1,1.7
8f890d673ea72014fd7e5723ad196d43eb1eecddd2bf110b8e7db706bf9ee8f0,8f890d673ea72014fd7e5723ad196d43eb1eecddd2bf110b8e7db706bf9ee8f0,1,1.9
2fbdff38241c4b40d095e570c7084774b05669e4bd9670d92280f93f7e2297cc,2fbdff38241c4b40d095e570c7084774b05669e4bd9670d92280f93f7e2297cc,1,7.0
35f027291683846eebf8174a3c3841a693f10ece52e0f3d9d8dc970377dd6035,35f027291683846eebf8174a3c3841a693f10ece52e0f3d9d8dc970377dd6035,1,2.6
1ee9196b1466682600b245781332870dca7335171cbd8eb773dbc09b962444b6,1ee9196b1466682600b245781332870dca7335171cbd8eb773dbc09b962444b6,1,2.9
55b716b73579aa7e021ab08b87c6ff5b7dcf92719c6f050f67aa032cda3232de,55b716b73579aa7e021ab08b87c6ff5b7dcf92719c6f050f67aa032cda3232de,1,1.8
e89cc834aaeb2bc8456f52b9b416a23227c480957c122f17fd3b8d0dff3aa926,e89cc834aaeb2bc8456f52b9b416a23227c480957c122f17fd3b8d0dff3aa926,1,9.1
d024be652e3b93d28e80c91af56e85f9503f7ed42401b20b52e68652b4d7b158,d024be652e3b93d28e80c91af56e85f9503f7ed42401b20b52e68652b4d7b158,2,6.2
0e9fb2153e3fdc518035643acdc91453aa9254e16d81f20e2f7170f85ce2d343,0e9fb2153e3fdc518035643acdc91453aa9254e16d81f20e2f7170f85ce2d343,1,2.9
18149da0bb37bb68d1dd0825ed7b53e247818783ec64e0be5a39f171c05051ba,18149da0bb37bb68d1dd0825ed7b53e247818783ec64e0be5a39f171c05051ba,1,4.1
d4dd5f1a6f2193b5d130b9354159a3b2af458c05bfb4fce1e6c25faaff2a1c48,d4dd5f1a6f2193b5d130b9354159a3b2af458c05bfb4fce1e6c25faaff2a1c48,1,0.4
de9670beca9c9d925d256a59f41644e1d35286601e2015ec93a0b2b360a8fcf0,de9670beca9c9d925d256a59f41644e1d35286601e2015ec93a0b2b360a8fcf0,0,
cf1507d9bda84395c5ee8736475cb562b1dae5f14e3ca729903308c24c9728ea,cf1507d9bda84395c5ee8736475cb562b1dae5f14e3ca729903308c24c9728ea,1,8.0
0f8d9b7cc9c95e63ec7d58477e49505631f1693a46e9f2d806a6840c30e7eca4,0f8d9b7cc9c95e63ec7d58477e49505631f1693a46e9f2d806a6840c30e7eca4,2,4.1
15de0db9637f8a6df25eaa7bba41d7c89ab532e34650e974d9abca6e4319dccf,15de0db9637f8a6df25eaa7bba41d7c89ab532e34650e974d9abca6e4319dccf,1,0.3
01d0568f3169a83d3ad8291ea3cb1e05aae9524247a1e9b71a9c0f4fd21b7f8c,01d0568f3169a83d3ad8291ea3cb1e05aae9524247a1e9b71a9c0f4fd21b7f8c,1,3.3
663768d26979bda8deee614b73bffedc3229a9179d72bb7f137f89882d68370f,663768d26979bda8deee614b73bffedc3229a9179d72bb7f137f89882d68370f,2,7.85
527c0fc219cc42d6875008957ac00da47c6782e8b1be890bf3c163cb4cded353,527c0fc219cc42d6875008957ac00da47c6782e8b1be890bf3c163cb4cded353,2,3.35
160ad5d485a946997a976fd87b9d91043bf92e117a1d00f762344af5de7ed76a,160ad5d485a946997a976fd87b9d91043bf92e117a1d00f762344af5de7ed76a,1,3.2
d5f803e84d08961f9bb7eb43a541fc80e5479d9a7dd97acf6866b99118573bb3,d5f803e84d08961f9bb7eb43a541fc80e5479d9a7dd97acf6866b99118573bb3,1,0.3
1c26535603a135fe9dd0e1026d3ce7e3899c8532aa0345269a7e37cd7f1291b8,1c26535603a135fe9dd0e1026d3ce7e3899c8532aa0345269a7e37cd7f1291b8,1,8.3
4a5d616dbb47e4f7a5d5ae66c44f1bc98ea60617c5db77dd888a2d86d9b8db7f,4a5d616dbb47e4f7a5d5ae66c44f1bc98ea60617c5db77dd888a2d86d9b8db7f,1,7.7
f543938b76e797acb802d4c6339585e2c301fc8c624c4a0d7eb18dcd6f95f8dd,f543938b76e797acb802d4c6339585e2c301fc8c624c4a0d7eb18dcd6f95f8dd,1,7.0
4da8d35bce094d8ad934c84ebd4d2e9dc2b7a3f388702988a47da8d315435761,4da8d35bce094d8ad934c84ebd4d2e9dc2b7a3f388702988a47da8d315435761,1,5.8
baf8440d33e0b72434d02b4fad8cf8a67c2f5905fb560b120e71a854a772d07f,baf8440d33e0b72434d02b4fad8cf8a67c2f5905fb560b120e71a854a772d07f,1,6.9
cc52287cb9c265f12729f306140a8e79b5fac0898a448b8368e08a4f90f1a1f6,cc52287cb9c265f12729f306140a8e79b5fac0898a448b8368e08a4f90f1a1f6,1,4.7
164b2f39bd0ffcb35727a0d66973ee7421d28167bebc1b27d555ac95080c45e0,164b2f39bd0ffcb35727a0d66973ee7421d28167bebc1b27d555ac95080c45e0,3,5.23
29f12ac3ad53cc05d5f91955c992c142db5474cb47172e41c2cd1d86310b8ccc,29f12ac3ad53cc05d5f91955c992c142db5474cb47172e41c2cd1d86310b8ccc,1,0.6
fb084bfa1ea29d901f38cea22e66401da8764aabbb2f8dc3c5c215e3b72c2b7c,fb084bfa1ea29d901f38cea22e66401da8764aabbb2f8dc3c5c215e3b72c2b7c,3,4.23
4da08559648a857a5405c741c83f950877773c4c7c91765c25d89cdfd7796642,4da08559648a857a5405c741c83f950877773c4c7c91765c25d89cdfd7796642,1,8.5
8551646f89758c4dc54a4d6bd8eb9153047b3be07949f18db805dea6ecdd92f2,8551646f89758c4dc54a4d6bd8eb9153047b3be07949f18db805dea6ecdd92f2,2,6.0
9dbe5f02f9c9a358dc0365dc5eb08557ac5c9d21a7885c1652fc707658c24d13,9dbe5f02f9c9a358dc0365dc5eb08557ac5c9d21a7885c1652fc707658c24d13,1,0.4
cd641f3210bd1549a1bf6eb5f94166a76eebb82c4255ca1416cc9f2f6fa99677,cd641f3210bd1549a1bf6eb5f94166a76eebb82c4255ca1416cc9f2f6fa99677,1,8.4
f41a33f95fc023f9f81c20b503c336f926e0078ca74dfa8ce2546c5693d3fbd0,f41a33f95fc023f9f81c20b503c336f926e0078ca74dfa8ce2546c5693d3fbd0,1,6.5
435b0b7c2c3ce29f802751ed5ddc4dfaa03aac9ae442a7b770e4580e2bdaaec3,435b0b7c2c3ce29f802751ed5ddc4dfaa03aac9ae442a7b770e4580e2bdaaec3,1,2.4
2665bb7de609d3d26a8c02c1e154930047a96216852b7903749837c7f985949e,2665bb7de609d3d26a8c02c1e154930047a96216852b7903749837c7f985949e,1,9.8
5db7b0ee0a7a685be84697a3b0c692733e7680aa2a073b7cea92bf2645cbeafb,5db7b0ee0a7a685be84697a3b0c692733e7680aa2a073b7cea92bf2645cbeafb,1,3.7
2ee78bf51125c3963646d297d593e2234a3831e9af7d24decde38976d9d6c765,2ee78bf51125c3963646d297d593e2234a3831e9af7d24decde38976d9d6c765,1,5.4
f84de7b445beea0960644a1021723b6ca5ba090a7d07a05524049deea2964eb2,f84de7b445beea0960644a1021723b6ca5ba090a7d07a05524049deea2964eb2,2,2.7
58cc82052f111999604d725ff81815daf493d9b487c94b56c44fe8b083a0f766,58cc82052f111999604d725ff81815daf493d9b487c94b56c44fe8b083a0f766,1,7.2
9da0155b7b4a3f276ac0ff9d4735f1541a0bb8b23c73374533ea1dc371b762b6,9da0155b7b4a3f276ac0ff9d4735f1541a0bb8b23c73374533ea1dc371b762b6,1,4.9
dd716a82ce3d6d94266ec5f9746d4c15910c9df092a19ffc63ab79971c42313f,dd716a82ce3d6d94266ec5f9746d4c15910c9df092a19ffc63ab79971c42313f,1,6.9
a3a7b1415b94a366b54bdadd2a506c5ad17716d44ad247a9fd2ba8dc99de4030,a3a7b1415b94a366b54bdadd2a506c5ad17716d44ad247a9fd2ba8dc99de4030,1,0.4
704351fa153da4857b4e683dd5dd17b058155a0f7fb924873faa79dd49cb6e99,704351fa153da4857b4e683dd5dd17b058155a0f7fb924873faa79dd49cb6e99,1,5.4
c1ad1fa20703b8b8ac84846fd04285404db9c74bb7d14dbb75a37cd19ed1f9d7,c1ad1fa20703b8b8ac84846fd04285404db9c74bb7d14dbb75a37cd19ed1f9d7,2,6.45
189a52620a56d110bab01befb7365a421c396c5e8c1aabfc26ba212eadd11441,189a52620a56d110bab01befb7365a421c396c5e8c1aabfc26ba212eadd11441,1,7.2
b02bcd69e8eae7ed471631c40b100696b48414ff8c082e349c3fca16e3c4e8b8,b02bcd69e8eae7ed471631c40b100696b48414ff8c082e349c3fca16e3c4e8b8,1,1.3
09474c34d706c5ac39fa0d4f5e063e2e3501c01c90e931c958a5dde0af9bd52a,09474c34d706c5ac39fa0d4f5e063e2e3501c01c90e931c958a5dde0af9bd52a,2,3.05
e94b94feac4a404daa63e735f2f61286cb93f4f548c0702b84580843d1513ac7,e94b94feac4a404daa63e735f2f61286cb93f4f548c0702b84580843d1513ac7,1,3.0
32eacfd6b942088a3b4d291de9a80a507d0ea13394f2dfb01869690d69867a81,32eacfd6b942088a3b4d291de9a80a507d0ea13394f2dfb01869690d69867a81,1,9.8
608dcb19380f6a8fd99020d9582d0cacb7baaf37f6ca4f8dbd86566d9f282686,608dcb19380f6a8fd99020d9582d0cacb7baaf37f6ca4f8dbd86566d9f282686,1,2.3
7b0d32718cc03fd14dec799eaf28e2978b16894f8dadc9ca451782bff9101e1d,7b0d32718cc03fd14dec799eaf28e2978b16894f8dadc9ca451782bff9101e1d,1,9.0
6fd22c53a5e0efbfa94d7129ee4d3f1f46f7f5e420b8a8d7a27d9d5b04dd0ac6,6fd22c53a5e0efbfa94d7129ee4d3f1f46f7f5e420b8a8d7a27d9d5b04dd0ac6,1,1.0
ce480ed2f87d21eb8cde9a187dba80d6fd2c783960f666befe80f77644d4d933,ce480ed2f87d21eb8cde9a187dba80d6fd2c783960f666befe80f77644d4d933,1,6.8
c70533f5e69e9176e1ecaf7b9a09d47a8fddc4266507158a69d1636798eea979,c70533f5e69e9176e1ecaf7b9a09d47a8fddc4266507158a69d1636798eea979,1,3.1
3844ce70e2c75c7dfb61c11da0db3f6d04414e7ad7ebb263a861ac693b477581,3844ce70e2c75c7dfb61c11da0db3f6d04414e7ad7ebb263a861ac693b477581,3,3.63
dfc333d8019b6f7f6543b95c2bff08fd32adc54bdda6f17aedf851a903105c3c,dfc333d8019b6f7f6543b95c2bff08fd32adc54bdda6f17aedf851a903105c3c,1,5.9
b937d16f541ab344e203813ff266252b3001b64ea0c6608d8d7e837dd18fe611,b937d16f541ab344e203813ff266252b3001b64ea0c6608d8d7e837dd18fe611,1,1.9
78436aea88b0984f3a3791a6f8c027e63751d32aaef3fbe17242eff3b9f9c9e8,78436aea88b0984f3a3791a6f8c027e63751d32aaef3fbe17242eff3b9f9c9e8,2,7.45
27730568cb47c4e4eb0da7d68942a23dca6be15cec88a49c19fe44224e50b27a,27730568cb47c4e4eb0da7d68942a23dca6be15cec88a49c19fe44224e50b27a,2,5.55
68e44c1e8c0b41994ab29f3356462b9f52c079274ed950705a3650ef5b761af2,68e44c1e8c0b41994ab29f3356462b9f52c079274ed950705a3650ef5b761af2,1,3.3
0bcd0eb0ba79310547dfc266001925fcf52ecfe1a51917503f8da040db6723cf,0bcd0eb0ba79310547dfc266001925fcf52ecfe1a51917503f8da040db6723cf,1,3.4
e7b461c2a1e55dc3127ce76dd02e7624dd5ea6116213b4a8debb19d5038ab40f,e7b461c2a1e55dc3127ce76dd02e7624dd5ea6116213b4a8debb19d5038ab40f,2,1.5
8b34ecb4df0ff42e35863e465138e65680f804d140245cb3edc8ae074efd5530,8b34ecb4df0ff42e35863e465138e65680f804d140245cb3edc8ae074efd5530,1,5.8
7826d4ae35cf47f77cee675fdacd3012d872979c29370d32546dc9a3b6f9f5dc,7826d4ae35cf47f77cee675fdacd3012d872979c29370d32546dc9a3b6f9f5dc,1,0.9
eb0ceb39ff28dd6f054a40de7fe2b11f50f07ea6bc89ffedcf710d1c1537c446,eb0ceb39ff28dd6f054a40de7fe2b11f50f07ea6bc89ffedcf710d1c1537c446,1,2.0
