sk_movie_id,orcamento_usd,receita_usd,lucro_usd,orcamento_brl,receita_brl,lucro_brl,popularidade,nota_tmdb,qtd_tmdb,nota_imdb,qtd_imdb
2c78ab613388654b6edeff3f0cd67fbabffb9efb41a1fdba708edd5307295453,,,0.0,,,0.0,7.395,5.992,64.0,5.5,2031.0
01e151f2d7f788f9300ea20db67740371b19e94cf2dafa520af6a9eab7e2be4a,10000000.0,,-10000000.0,32051000.0,,-32051000.0,7.898,4.424,125.0,4.0,5362.0
43cb99806891c00dc0cd983da089d1c2621bdb7351f6046455144e7d2191f715,,,0.0,,,0.0,0.6,0.0,0.0,6.9,7.0
c4f3c2f7703cfd1369108f70bd585897c7cbede7efe4d009e6ac9c68549d5e6d,,,0.0,,,0.0,0.6,6.25,4.0,7.0,22.0
e71c3d2d447d20101d3a3bc5e3530c3147ddf5fb24a7b47c076d0b872d1a0040,,,0.0,,,0.0,0.951,0.0,0.0,7.6,29.0
6e3555b10d21d1c9836c5a06a0aac3c670b5522953038b3112e1b2e2807586f5,,,0.0,,,0.0,2.125,6.9,17.0,7.0,565.0
368aa782bd64d1092dc69781ed02cd1334e0353acd0be4ec864581bcd9e447e3,,,0.0,,,0.0,2.374,6.778,10.0,6.7,
46c6131219e5977139a0a75260e313e137c95cb8e52df9e7fc44f684a9355afd,,,0.0,,,0.0,0.6,0.0,0.0,8.3,28.0
fc12cbfd33ce8b094550f707b2771ef068d63c599c43bb36a4fb14fed8568647,,,0.0,,,0.0,0.697,6.0,3.0,6.1,184.0
cf3fc06646eb89f9d81f75e95607ee7e3c3f84e923365593c25d2a1f32ed6aaa,550000.0,,-550000.0,2031810.0,,-2031810.0,4.044,4.183,52.0,3.5,1766.0
ebd192e5f012a7c8d39c4fe69943b640d36ae86a35d099902dc8bd391b9a4f8c,,,0.0,,,0.0,1.193,4.7,6.0,5.9,136.0
bb424381b0baf8979e20582cc2282b8dc7f9af5b8c99ff3b5d3d5fc9ce736dbf,,,0.0,,,0.0,1.279,6.571,7.0,7.1,121.0
e899d143948d0fbd55c63b38c520d1df71d9935954849b4145a5d923c0a85537,,,0.0,,,0.0,1.197,8.0,3.0,7.7,
42c5a4c51ba8a8e4b5b2e15ddd96a7f912b2ce8473b604bde1e1746e3dcf2699,,,0.0,,,0.0,0.686,5.3,,5.8,87.0
9ab1c1ce3208bd00a4bc205b4d585849f678077235c99c6be29ae04157b1750e,,,0.0,,,0.0,1.582,4.3,6.0,3.4,348.0
62524832d90c10203c429051889d76fff74bb9cfb235f2ddd61fb3fcf609fab2,107953.0,,-107953.0,427180.82,,-427180.82,2.143,5.118,17.0,4.7,648.0
84b7f20f71045ec25ec154bf65acdb421697c411bef05e023c00572cae2f419f,500000.0,,-500000.0,1807000.0,,-1807000.0,2.008,7.1,15.0,6.3,
cefe644183002d7bbc8f1e6fca1cb41ebea84c459efa3d8d95ed9f03b7e368eb,,,0.0,,,0.0,0.6,0.0,0.0,8.7,45.0
848993aa7759ae9b7fb2f16bd2b89270349d3e4e1c3c8754d3c4cd14c7bd655e,,,0.0,,,0.0,0.6,5.0,2.0,7.0,8.0
0e45bdf9974ece8c84de30a798365424d67eb2dc0831ad75e9994e780690a100,,,0.0,,,0.0,6.268,8.0,105.0,6.4,2435.0
ea1d797fd8303062c3861782bd05c01f49e208ec7d8d8c077fb57b38f26e79ec,,,0.0,,,0.0,1.096,0.0,0.0,5.8,16.0
d99cec11bc140176357cb728a61b916d394228aeb24cfd5585343d25b5c46c76,,,0.0,,,0.0,0.868,0.0,0.0,5.6,14.0
c3cf1a19e1bef6f26fb647c4f62d61967e4bfc9d850eb31124cd62786c782c70,,,0.0,,,0.0,0.902,4.8,,5.9,58.0
e1f163d8234295084974f1e1fa32ec68489006dc11c50e12f2bbef17425e99c5,,,0.0,,,0.0,0.6,7.8,3.0,7.1,96.0
904f3ec3d714f3b2e7996c9a7f114cb42c60d3a0b5297a6ac0c185d86d39bea4,,,0.0,,,0.0,0.626,9.5,1.0,7.3,
322340d565415b774332e2d86af32095f7f4c62bf5c83f3b2623b74d234dbb5c,,,0.0,,,0.0,0.602,0.0,0.0,6.6,26.0
355353090664b5849f9d8488d7698c33c297a9bf4885c7f24b915071fd0767a5,,,0.0,,,0.0,1.925,5.0,5.0,6.2,226.0
95116258560245de934517a8abd598be4cdb3a97c606fe5df2c9658d3d53b532,,,0.0,,,0.0,2.639,5.0,1.0,6.1,19.0
b26ed0a038f7e4a44fe5126f4d631494725e9f39f58534d10c7e97c4872dbe57,,5096.0,5096.0,,20324.89,20324.89,0.6,4.0,3.0,5.8,101.0
48279c110bf6fc005f9faa253b824d9b771c29a097cc1985ce115f962376326e,,,0.0,,,0.0,5.286,7.159,145.0,8.0,
32f2e77d07978f31345e3f73531e8c65e8af67ec31814ef7bfb5bcaeffefe453,,,0.0,,,0.0,1.119,5.0,7.0,5.0,189.0
83469a7961a35b427b272db08aff8a8e12f51fe7a9ca2a1824d8bb82817d5712,,,0.0,,,0.0,1.809,5.2,28.0,4.7,726.0
89136d5eea529edd221d85197ae21ece0abd5f7269ebd4e83a0856853394fe0e,,,0.0,,,0.0,7.149,5.075,126.0,,4314.0
67e579da5edfc042b1d3ffac9ccb1633b2e70b5610e748f6e7eb5850e41f53ad,,,0.0,,,0.0,1.656,4.5,4.0,5.8,92.0
a4432fcdd690202800842e239929b49a15616305c48ef8624594602b4198dc7a,,,0.0,,,0.0,1.097,5.5,4.0,6.1,96.0
d32e29fa4c803cc39cfe306112e4fd88f821e06b629dfb18deee45af576b915c,45000000.0,50548152.0,5548152.0,151609500.0,170301778.9,18692278.9,14.068,7.042,2406.0,7.3,123299.0
d28c027da12a112aac9c3f59957e9b8fc3ae677dfb49c6a5192342de4b56d477,,,0.0,,,0.0,,4.818,11.0,,
e1e50439f58d6bd4ff1b8bc0cce7cc14d0c1cc9ef36e733301e83073db6f11f3,,,0.0,,,0.0,4.607,6.2,49.0,6.5,1606.0
2e575e3bde535bc3732183277deb8b23bb92a61996c9e08bb6b942a864c24899,,,0.0,,,0.0,1.312,6.3,6.0,5.7,87.0
44fb39759f52a46e2aca6b8d8e1ee66beb732111238b0d53b722c9e81e3bc22b,,,0.0,,,0.0,3.425,6.2,10.0,5.3,54.0
4014bdc95b5b4f6daa30b682d7bfe9c1d262e2916d4052dc44e1f51d1dc19f60,,,0.0,,,0.0,1.801,5.0,24.0,4.0,1678.0
0f8752249950dcb76142d7ec4195c130b8dfa181afdcd37e33a053214c2b0b06,,,0.0,,,0.0,0.717,6.2,4.0,6.5,31.0
0ebec47c2bb2fc06b21aa092ddf0aa613fcf24873384f3ed41c6a73cf1da9925,,,0.0,,,0.0,0.6,6.3,3.0,6.4,17.0
50730b1e695c7cd227a78f91f80007c6a3e2cc764f5869b5fa439d2f49a93867,,,0.0,,,0.0,2.53,5.2,8.0,3.2,68.0
c91142f1eba6a4533d1ed01a85f01870fed51707435e7d605c47fd6e64ee2946,,,0.0,,,0.0,0.6,7.0,1.0,6.7,
d8dca939ff7afd5ae0c42ddd6ea554970447417827433b0d9f601c3ec62e95fd,,,0.0,,,0.0,7.587,5.095,199.0,4.3,4242.0
4960817e3de4d689a388b64a59ba911cf8d0bc59087c74b937b60b5f5370d895,,,0.0,,,0.0,0.686,5.3,3.0,6.2,60.0
98921274a4887a2abbac33d331dcee4fae64746196f0bea61545638c3df45029,,,0.0,,,0.0,1.913,4.893,14.0,6.3,747.0
3171b29da87443691a42dd042fe739200f3b36465b9d1aa060ae629cacac72f3,,,0.0,,,0.0,1.395,0.0,0.0,7.2,100.0
c0a7d9840bc48ebc7ac65ded3c861b6831c0e01f8b3d2329e44fbd097c9d91ca,,,0.0,,,0.0,2.915,5.5,8.0,5.1,327.0
c1b6a7eaacaa6d66444123dbd0dc508c28457ba47c83276ea1a0ec9b1b3883e4,,,0.0,,,0.0,4.613,6.167,24.0,5.4,
6e355f5bea675bd61298cd97b4b7269e282cfbb71f2742241241d4b60856d477,,,0.0,,,0.0,1.92,6.7,15.0,6.2,498.0
5b6573bafad696a371464cf04132b5b7e24709886576b958b95f89e200c9399c,,,0.0,,,0.0,0.6,5.5,2.0,6.7,20.0
a3722e24137bcbaf1239d9a0defffc4d24e97e871b8aeb96ad59eca889aa39bd,,,0.0,,,0.0,1.152,4.667,6.0,,86.0
f14b7cf43276ac3020c368d48b49c29aa0766eb16443054f9f5e358360ab31e8,,,0.0,,,0.0,0.713,5.5,2.0,6.0,76.0
8370a5800cf133e9920b0add43dfcb784cc937073b2ecf8f6119becf97ef9110,,,0.0,,,0.0,0.6,6.5,2.0,7.0,92.0
ccffcd5dbc4af01213b3bdebb0b0d6fa9ca58e25ef2b4f485ed258ddbee2221d,,,0.0,,,0.0,0.6,0.0,0.0,6.8,86.0
823280fbc277ad622745cf4a63dda2a34f72c70eda1057d7b12238612c99d57d,,,0.0,,,0.0,1.254,3.0,2.0,6.6,16.0
67eb63c81205ff6bdb3af88a64a0864609c4927f57936a500206e9e135c2580e,,,0.0,,,0.0,0.671,5.0,1.0,5.8,22.0
8b0b54f4c667e7696bc76393f64932877e8ee90daf35aa2acaa95ed52922b0be,,,0.0,,,0.0,4.571,5.6,32.0,5.5,734.0
ec7598fa6259d3f561cb9aa034355ee0b3c929a7e1d61cd5906ce5269aab2f1a,,,0.0,,,0.0,0.6,5.4,9.0,6.6,300.0
0abf07a9c16c0db239de37f1e9634b132bacf77ec81bd259c65ed489019ed908,,,0.0,,,0.0,7.956,7.2,,5.4,1244.0
85970881b89048fc1bbd4aa57da987f661bcd47302ef90a4a8dddcc2d4486c8b,,,0.0,,,0.0,0.848,0.0,0.0,7.0,27.0
e70a4891fe2aa21c2373709466276fc465f88a15f3ff3815b095317ce66b0bf0,,,0.0,,,0.0,0.84,5.2,6.0,5.0,
9a08021d8a2dd7e40ffd02a7fd9650b20c02045705a7fcfa5d7f34e27ca90f35,,,0.0,,,0.0,9.661,4.937,79.0,4.7,2102.0
3c38e7726b69d2ab7b65367fdd69a5c7e129d12164311edede0fa379cbd2c649,230000.0,,-230000.0,834095.0,,-834095.0,0.6,7.3,3.0,,73.0
302caeeb0838c28d64db03bf203bee24026e6e9f3487eb1d7002fcc21281f158,,,0.0,,,0.0,2.227,7.2,34.0,7.4,535.0
2a969c2bea0f42507fe7a400298587fe062c5f38ce094e7f6ec80a62beb25249,,,0.0,,,0.0,,0.0,0.0,,
976ec20d638f5c63fd865f5a8f34b5d7a5cefa132d2a092b07cc36e19642f4da,,9265978.0,9265978.0,,33487244.49,33487244.49,,3.8,,,
784fa73cd75286acc012d7aeeefb85382585785f31c41d4dc181dad0b675d86c,,,0.0,,,0.0,1.442,4.7,25.0,,174.0
5b5f16401b02adca2dd8618eac7ef1757e8a938f710615de33e9d8a3459c2142,,,0.0,,,0.0,1.603,6.5,2.0,7.3,768.0
8694e1948f891c5269e710a64144adeffeac03962984a8fe26cd9ace2b5c2ffa,,,0.0,,,0.0,1.369,8.0,4.0,6.2,123.0
c0c60dba2f25c4d50f6dfe853cffed9252373ae0453ab851097c7ecf9d249c0c,,,0.0,,,0.0,2.868,6.0,3.0,3.8,102.0
af32751d9658be6108641c858acf6a213db4bc5439a503ac86c565dc6f7bae43,,,0.0,,,0.0,0.64,0.0,1.0,7.6,23.0
0b3ba7bcedb5a6130be1cfaaf8f387399aa929fcb87d2917cba10049674681c9,,,0.0,,,0.0,3.223,4.222,27.0,3.2,949.0
05c32e19395e9028bd26febb292eaff283db46c8e88813d9272f0f274ab998c4,11000000.0,,-11000000.0,36085500.0,,-36085500.0,16.904,7.501,5405.0,7.5,263640.0
a1d0dc9ede88b7cc3ad4866827a56fd321275481b06599473590450c5b797501,,,0.0,,,0.0,0.6,0.0,0.0,8.9,25.0
6aee5f0b9a464ff94dfa6d434b50654effc7997d5bf80869912fb5b98cdda0f9,,,0.0,,,0.0,5.22,6.0,85.0,6.2,1224.0
09c1d64b3a7d22df9e68fed73358c89f24d04bc3ab3c78427c183818b07725fc,100.0,,-100.0,355.44,,-355.44,0.994,0.0,0.0,7.0,
05114e854ccdd9704dd125a24ca75e19a583a599ad43314a09291fc941c7bdcb,,,0.0,,,0.0,11.916,5.697,1399.0,5.7,57936.0
4837ccb387f7515c3ab8fe90ff5c2394d345f8c3558e7398e12ff38b5328a501,,,0.0,,,0.0,6.132,4.708,72.0,5.2,1220.0
0a3ba056b579dc8c61d9779dc30027bb7fd3cb3864f0a313d3bea45089d52a5d,500000.0,,-500000.0,1813250.0,,-1813250.0,2.12,5.5,15.0,4.6,701.0
af53284625dbf44b5edf31df03110ce80bfc0c6b8a31766f3fd4f71209dfa58d,,,0.0,,,0.0,1.554,5.6,7.0,5.3,152.0
7ef258a683fc7e40df56398688110986a88bfdfae4c518a8c2ec742aa32ecd09,,,0.0,,,0.0,1.78,8.5,2.0,7.1,101.0
ac3c2f91fbe1bfa0cfb839601eeae6a4110a2acdcd74adec31c10d7899528795,,,0.0,,,0.0,0.84,6.0,3.0,7.8,
3fb6a123c4df4157f57e7a55445b51e3c866177f0ca690997c5b0b4b8e5d0b54,,,0.0,,,0.0,0.6,5.2,5.0,6.2,125.0
06e6f80d0a4766024c20a4d2946d0bdc81c3505e6c86f1f7b95512e734c13b89,,,0.0,,,0.0,0.6,6.778,9.0,6.6,644.0
bc95ab8f9c3c38d66387a0d7adda6ec4a81b033aa9ab363228831d4a384ad2bc,,,0.0,,,0.0,0.6,0.0,0.0,6.4,33.0
83a725a0c5d13249acde2284d74fc14df87a7fa4df1aafbf28d24a2cb9da1687,,,0.0,,,0.0,1.063,5.8,6.0,6.2,114.0
dbfa1b7aab1463994145b9de74a4d212331cceed4595c8e8db28f990819a9543,,,0.0,,,0.0,9.819,6.47,150.0,7.2,5388.0
89d5bbdd351364110dd8b8ea4104fc462b9467875fb6d3487616aeab23b88495,,,0.0,,,0.0,4.694,6.167,12.0,3.5,661.0
8e90094a2536577da68439c92c7598777aa7138d8487687436dc97c127df8fb4,,,0.0,,,0.0,4.179,6.59,50.0,6.8,2326.0
e81eaa9a70977fbcb3fb9adfd95a74d082cc18511eb312b2095394198bed899f,,,0.0,,,0.0,1.494,6.0,,7.0,1065.0
44c5eb390812f48da7a90a75ff84d9ba5cda34e45d08153c4d4de0f8c941ecc7,,,0.0,,,0.0,0.71,3.5,14.0,3.1,537.0
358c915704c86fa6db4b985f345910b7100fd3314e67f7c74f08fbb64cda5407,,,0.0,,,0.0,0.911,5.4,5.0,5.6,49.0
47d05db5f83726e7a3cdffb34b3d4a9dfed2c386968c897334a80080d4a58f08,,,0.0,,,0.0,6.099,5.6,73.0,5.6,
ad190880e0fca136af550ebbeb06732b8bb688699eb9482d6986aa2ddbd32f7a,,,0.0,,,0.0,,6.75,40.0,,
41ff024fc0f4db96d49ea3d54f092c4c7270e04a08dc9f32473a6b7621a83f31,,,0.0,,,0.0,,6.6,9.0,,
69fdc9cbd7b949972508ee39982547e763067598aec63cb787be15f62a277cdc,,,0.0,,,0.0,0.6,5.0,,7.3,802.0
1e1b0b5007c7807f756c3eb0ba4ef08e477e49a6259456a97c1e30aedd37d906,,,0.0,,,0.0,3.405,5.667,,6.2,1090.0
dbf030c253ee1f5a6397fb66387f468dcc78cd5f89a8c84f23edb3b96d26cb4f,,,0.0,,,0.0,0.6,0.0,,8.3,
f86f4fcc84d3d7938fa48d72d05dc39c23e7203280383e59adc2ff8821b8cd33,,,0.0,,,0.0,0.641,0.0,,6.0,13.0
34a1ea9e7538979b3dc27b9f4a28f8bd5435141580fb18dcf1051d5295b57814,,,0.0,,,0.0,1.4,6.7,3.0,6.6,56.0
a38ded30316e55c7becb9fcf3cf39a20567370ef1d4194428f24e1c2fc77ce1e,223490.0,,-223490.0,807022.39,,-807022.39,1.033,7.0,1.0,7.2,277.0
634fe008666dda9309c5661a1c78dc94403bf199023f57021e1871d928aa3c41,,,0.0,,,0.0,1.238,5.5,16.0,4.4,290.0
dababdc204335d6482aecbf056e99b85a8cb040326eaf4c31e7d48b3de5ecbcc,,,0.0,,,0.0,0.6,8.0,2.0,7.8,36.0
9ba7be099386d023cdb6fdea351a6018d64676186060d62fd9d29193d3d960b0,,,0.0,,,0.0,,6.3,3.0,,
99b0ae93c26db281516aa6b85e080ce515b83356538929b4e947f2d5329a7874,,,0.0,,,0.0,,5.8,28.0,,
530d47781c1b3950e631947b2476dbc201b7de8cdd9e8dcb5c61e247d60d6cd5,,,0.0,,,0.0,1.149,6.5,4.0,5.2,119.0
636b6259a7e2206381d874f99c01d20fbde0ec8940ecf284458c69feccf7747c,,2657165.0,2657165.0,,8558462.75,8558462.75,2.037,7.4,8.0,4.2,242.0
766e051df870bfda4785c276118d61da8dc4081245308e1d6fb3f0965efa4aa2,,1700000.0,1700000.0,,6280140.0,6280140.0,5.254,5.775,122.0,,773.0
92f46d68ccd009c86973e9d24803126967c29d7193432bb17ae8166c685f3e2b,,,0.0,,,0.0,0.832,6.1,12.0,5.4,383.0
f7f8860abd2f187159377fb11c2d1feb623a23e7acec6b6160f525e7be7bd10e,,,0.0,,,0.0,1.851,5.3,18.0,5.5,287.0
44a65b14886136c742b920552f1f9885a86a6daf89c77c79b408fa0308f68034,,,0.0,,,0.0,0.978,1.0,,6.4,42.0
b26c0c00364ffe82966f9f8f9cd0f312a1bdce6a869799d9b259d143275c9cb0,,,0.0,,,0.0,,4.0,2.0,,
69f82cda6e2c7c91c7f81f1a52038ab13fdb24302a2d8fd85064d50a224a44f3,,,0.0,,,0.0,0.6,4.0,3.0,3.0,164.0
366a18d1d69aa9a3c6b3dcbe419fdcc058188302928d90f32ecb66b0f717c1e0,,,0.0,,,0.0,0.773,4.7,,6.0,88.0
c84e9dc98d9212e1d511cd62a9dba3d14cabc7fc779c0ab58a0637ebb4432d61,8000000.0,,-8000000.0,28284800.0,,-28284800.0,5.416,4.182,66.0,4.1,3325.0
4850f15c64cfbf7add662566edccfcfd2d575e7a0e2a3a8c53cc72a65a1a7aaa,,,0.0,,,0.0,3.172,6.075,40.0,5.6,1040.0
90b10c197214ed07ec23948f0de6434a7a08f53dba49868815b382a0f506183d,,,0.0,,,0.0,1.215,0.0,0.0,5.8,20.0
253d02c02ac25d55e9a1ebcf3621fbf89439a1206da9d159a08668890388cb9d,,,0.0,,,0.0,0.6,0.0,0.0,8.4,62.0
804754780043e1c8757abaa1b270b4b181997b4687d640fecab531345a125071,,,0.0,,,0.0,0.656,6.5,2.0,6.8,126.0
a0635888ff4559b1f99f90588f9d66381c36fcad96d81145e77aa75b411d7acc,,,0.0,,,0.0,0.667,1.0,1.0,6.7,81.0
f08408c84b6db7d465025369ed1d1554319daea9c367fa531b5163b6a807d562,,,0.0,,,0.0,1.021,8.0,1.0,8.2,
4096c80b0fe262f59b10b90af4e3ec8711628d7560480108271c224d0a1a4f0f,,,0.0,,,0.0,0.6,8.0,1.0,6.4,22.0
bc88e34395ca23d5695c16938d1602fd74af6c7f57ce4114cc1035b443d3bb34,,,0.0,,,0.0,3.371,5.548,31.0,5.3,
262dd834c430ef82fd502e814dd0418eb4576a3aaa46fe2fb28cd700f9acd9a6,,,0.0,,,0.0,11.836,5.558,69.0,6.0,3504.0
83d1517f0bac3a48b7739d2f3b2c7353a45f4447821d77dcfb22f84942ba1dd2,,,0.0,,,0.0,2.718,7.034,59.0,7.3,2614.0
c719eec56376247212e17bdb3225884042b757284e6dd7aeba7f3e1e436adfed,,,0.0,,,0.0,1.151,6.0,1.0,,222.0
afc13cb594e4696496c6748915af5ad7a09086fdd3627ef9ef43c65c26f4ecf1,,,0.0,,,0.0,3.298,4.054,28.0,3.9,3673.0
f201531be577d22d3c85eb97b5d4b45aad3ff0dcae2622fe509e51ae0644a23b,,,0.0,,,0.0,2.076,5.674,23.0,6.7,795.0
0d6f825ee7e25db14974603e96f077e02acbbb3e5a4ee0ea547923cff2911c0b,,,0.0,,,0.0,6.157,6.7,10.0,5.7,562.0
75ddf43df85b0ce29c15673f99ba1cb2544c73cc315b5add862c55b9e707cd2a,,,0.0,,,0.0,0.711,6.7,3.0,,223.0
5445903fc6196964ca66c2d2d8c1f4c0a5abaf920ca30fb18a56316afb8c3143,,,0.0,,,0.0,0.887,6.4,7.0,6.7,33.0
103a0262145a0f2e937bdb3d79eda927f7eb6ba6a67b2312bca6d4fc8da61fd7,14000.0,,-14000.0,49168.0,,-49168.0,0.6,7.0,1.0,6.3,108.0
9891ddfa991c0e8ecc96d25b6687a285a585b5b4cd02120e42d935299140e424,,,0.0,,,0.0,0.676,10.0,1.0,,37.0
f116a04571a6aaa6d87a71b0f65bf7ba8e0efe835e1b7d16501321b86b2c1b76,,,0.0,,,0.0,1.48,6.2,13.0,5.0,322.0
e6fec1f37c4dd5fdd959627f2a2db789774b2759b6495b19f1d70ea6baa3f62e,,2021735.0,2021735.0,,6518477.99,6518477.99,,6.504,393.0,,
56c0e17fcd9b4551bd190b54b0ba1e504a8ab84d3731f359c8bad92fd94c4123,1000.0,,-1000.0,3626.5,,-3626.5,0.6,4.0,3.0,7.5,23.0
e68639564519870f80ec48938d9b73a1c587120da00f7687a3d32c7a7c3546d0,,,0.0,,,0.0,0.6,0.0,0.0,6.0,7.0
aea6a4af0220b7834787730e7a33ab96157a8c206768dc6d4146d5f0be554bc8,,,0.0,,,0.0,1.747,6.7,3.0,6.7,1946.0
8cf3c21829c54554ebcafb30ed2f54c175f70250aa93a5f7e2d2c945f479b854,,,0.0,,,0.0,0.6,5.0,1.0,5.3,19.0
6110e458aef409619b402a0da1275c3fb8389a759578871132ccfbf539f5e881,,,0.0,,,0.0,4.556,7.2,25.0,,
0f7b8db52f8fd0a5ca61ccd42e92bd0cf59b2add88ffe066fd0d4c86e2099dc4,,,0.0,,,0.0,3.548,5.1,55.0,5.5,1846.0
e419171e92e765224b633038b4cd480959cf931f4288bdda1a74fa0ec8387eb3,30000000.0,,-30000000.0,94992000.0,,-94992000.0,28.214,6.891,5732.0,6.9,264715.0
8e3b15a2645a9130e6c65a3338b55ef696e05c741d3900a764ec55913d3ed3f4,10500000.0,840809.0,-9659191.0,32536350.0,2605414.85,-29930935.15,13.962,5.742,828.0,5.7,28831.0
52ec915a7e1ad30822b5446936c063fa43bb5f819f38de123143eb21284d798a,,,0.0,,,0.0,7.49,5.637,135.0,5.8,5893.0
4968a5f31239f2fcde76669cb48def9358b49d096f409acb7f4a02ccbb805097,,,0.0,,,0.0,21.571,6.482,718.0,6.3,31324.0
c15b3636859c521dd1927460432d74dc71ba0213962e1ee3155fd4eeff245df5,,944370.0,944370.0,,2951061.81,2951061.81,14.078,6.673,220.0,6.7,11682.0
d56ef9341c7a7c8a789da01488e958db5d6b19a74950f56625bccc972402aa8a,,,0.0,,,0.0,8.881,4.95,139.0,5.4,5304.0
9116b3cb19e9da40b39ad2ff9949c15d745e2f88ac4dbbc97ab93f9c0525f1f1,,1906640.0,1906640.0,,6323562.22,6323562.22,16.51,6.592,1772.0,,73116.0
733e14f6c7deef69dba572f4d14f8e8c3e17297dc69d6a9bead692a02c876fb6,400000.0,,-400000.0,1293640.0,,-1293640.0,1.529,6.091,12.0,6.1,600.0
4ed3e5ad69090ff85a80a4270c59c28232b2408d873cf93ad6647a81986d0a60,,,0.0,,,0.0,0.6,0.0,0.0,6.9,10.0
874d82d359b20aca29710964da8668d1d1d04b2a8ab3a8453625fe8125329415,,9107.0,9107.0,,33185.0,33185.0,0.889,0.0,0.0,4.2,29.0
be32cd14d4994e6b33b61d3d31602cf7259ebf62e6fa0965c6b37fc4b29ac69e,,,0.0,,,0.0,1.809,4.7,6.0,5.0,339.0
661ba3117bc1439d511e8bf41c66465845df0ba3be132ea4ff7e5dc7a8fdcfbf,,,0.0,,,0.0,0.83,7.7,3.0,7.4,126.0
0f9a79465bbd0fdb428ac9de4ef4f03bc111e71a65214b0fcd3372b9a6028b51,,,0.0,,,0.0,1.381,5.0,,6.4,53.0
4ebe68dccc6580446aee46b8bc6cef58f2a04930daf89683d096743f33556c52,,,0.0,,,0.0,0.855,0.0,0.0,4.7,
8a94324d35b5ce5a831b5796c41cb8c25f1a752463aad84fd5328ca8f464b100,,,0.0,,,0.0,4.357,5.5,45.0,5.4,265.0
932baf772ab95cd141b99cde0493872d519780cbec597a40979a3092a4cae098,,,0.0,,,0.0,0.702,5.5,,4.9,11.0
58c6ff0ef2309d3a24dcf630726f164a83388651ba35e646b348b5fdf323d484,,,0.0,,,0.0,0.6,7.0,2.0,6.8,252.0
d1396d5b0317300b8f9610902b5b45df7c8edd04a9d2f88e1f11214a95730ea5,,,0.0,,,0.0,1.005,7.0,8.0,6.4,247.0
e08900eba1f0da096be9a0fb5a71f9a2139d74c273e120360c9da028222e0e57,,,0.0,,,0.0,2.722,6.5,24.0,7.0,1184.0
1c723bd43e3fe1fbffb232dfe66307255fd2ff3a4152f5c816ba4a1c74ecfc14,,,0.0,,,0.0,2.052,6.3,11.0,7.4,781.0
415bf71a3fa238038e7d93a8deba4d2e4651ef21f99b3aff935a2da362f71cce,,,0.0,,,0.0,0.6,5.3,,7.3,
3fbf64817eaadb4314b17c10e92eef8f7753d56c54b31ae7a23d53744bac6dc1,,,0.0,,,0.0,0.761,5.7,21.0,6.8,52.0
7511c9d7ff7f59d27c4e7594463380bcf5950f32bb4d998e0931041594761ce7,,,0.0,,,0.0,2.121,7.6,32.0,8.2,1769.0
46057cfa49c7c150dc63322d3046c1709cb1ba2e0f3241fe59a26bd079725745,,,0.0,,,0.0,1.402,6.3,8.0,6.5,222.0
0bb3eba457a8b654427615cda0e2ddd9bb33d7569a3b61844e52503179d65cc4,,,0.0,,,0.0,1.467,6.3,8.0,6.0,242.0
7f847e75b160cb7533e377dd55e85e0fbb7090741dcc542da891c23546d1d377,,,0.0,,,0.0,1.235,4.6,17.0,4.1,430.0
874e67d331493cc4a75b842046f4c5ce17d143abb6f7d0a1fce4e1b80ab5d2bd,,,0.0,,,0.0,3.293,4.9,9.0,5.4,319.0
ac8168bed0f27ebfd663a21e5c96250ed00f7d29d45a5cb61fdd97df43bfcaab,,,0.0,,,0.0,1.687,4.6,14.0,5.4,
b5973d7a14a360a0f5e646791e6bc204da53ef3c90669033f010bf9dc9e83e04,,295129.0,295129.0,,1169773.3,1169773.3,1.98,4.9,23.0,,1354.0
a1abac6a4237b4031bce975ede4f14e2dda3c45195415e7724b7bda6f3382218,,,0.0,,,0.0,1.202,5.9,,6.9,361.0
bd21d700832033fc69a2ec395e78ed12f7f502d8b3d7f031a7b219db7c5276c9,10000.0,,-10000.0,34986.0,,-34986.0,,6.5,11.0,,
c4ae07ed5195c5958857365216c16a90296b0bfc04eb75c9eec69cd56a37ebb5,,,0.0,,,0.0,2.901,6.021,48.0,6.5,
23881a406a8ba1e916dc22f052150550742565f27af3efce5042ddfc8159da34,,,0.0,,,0.0,3.196,6.058,26.0,6.0,1090.0
f81df939de9d89869de2d160961a6e8eea059a2e0838186292596902d49d7243,,,0.0,,,0.0,2.648,4.0,10.0,3.2,488.0
21cbbb23d55e6d5660cfd1f2dd6772237faf895f2e7d35fd7e28d8cc070bb243,,,0.0,,,0.0,1.21,6.853,,6.4,652.0
a9f946c4c14fad5f814f6b462e75f7775570b301cdd0fd9a779803f904f8b77b,,,0.0,,,0.0,1.476,0.0,0.0,,72.0
c61a0e0704824940d5a7608c40c00d2cb0a77acfdf9bdeb843e2ee06d498a0b3,,,0.0,,,0.0,3.527,6.8,29.0,7.3,
a2618fdfaa7e535e67a5f5a9fc31acaa6fcf1a2a59a78ef56a5231a14b276549,,,0.0,,,0.0,0.6,0.0,0.0,7.4,13.0
4008d27031453566eda59604ac80f1abd5aa63bbcb785cb4592360ea76390f21,,,0.0,,,0.0,3.964,7.011,44.0,6.5,1350.0
